brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history 	1
it 's tommy 's job to clean the peep booths surrounding her , and after viewing this one , you 'll feel like mopping up , too . 	0
sweet home alabama is n't going to win any academy awards , but this date-night diversion will definitely win some hearts . 	1
wanting more answers as the credits 	0
a fanciful motion picture 	1
allowing us to find the small , human moments , and 	1
a collective heart attack 	0
a wartime farce in the alternately comic and 	1
say the obvious : abandon all hope of a good movie ye who enter here 	0
floundering 	0
flounders under the weight of too many story lines . 	0
wonderfully sprawling soap opera 	1
salvos hitting a discernible target . 	1
quietly vulnerable 	1
the magnificent jackie chan 	1
works so well 	1
despite suffering a sense-of-humour failure 	0
director david fincher and writer david koepp ca n't sustain it . 	0
's a film that 's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio 's animated classics . 	1
it may be because teens are looking for something to make them laugh . 	1
