123431	slate	In a world I never made.	I made this world. 	contradiction
78328	slate	The book that resulted,  Bosnia and the Failure of the West , is an unrelenting indictment of the international community's inability--or unwillingness--to step in and stop the killing.	The international community did nothing to stop the killing.	entailment
8029	travel	However, with the city partitioned by fortifications and barbed wire, no Israeli or Jewish pilgrims were allowed to visit the Western Wall or other Jewish sites in East Jerusalem.	Sites in East Jerusalem weren't accessible to Jewish pilgrims.	entailment
127400	government	Beyond their impacts as separate emissions, SO2, NOx, and mercury together contribute to many air pollution-related problems affecting human health and the environment.	Mercury is the most dangerous of the three elements.	neutral
136087	government	In some instances, only one component of a case study may be analyzed in this way.	It's always possible to analyze a case study this way.	contradiction
40139	fiction	Not been doing this long, eh? Tuppence raised her eyes, astonished.	Tuppence was greatly surprised and she raised her eyes, you really havent been doing this for a while?	entailment
5542	government	The site permitted the interested public to subscribe to a list server that would notify subscribers by email when NPRMs and final rules are published or posted.	The site allowed people who were interested to subscribe to a list, which notifies subscribers by email when any final rules are published/posted.	entailment
72461	telephone	we both decided on a Devonrex though it's sort of like a Sphinx it's a very short haired cat	The Devronrex does not shed very much.	neutral
12218	government	GAO has worked hard to make the transition from an accounting and preaudit environment to become a diversified, multidisciplinary accountability and professional services organization.	GAO transitioned into a multidisciplinary accountability and professional services organization.	entailment
101513	fiction	'Oh, Ben,' Greuze called, as we were leaving.	We had readied to leave but it seemed that Greuze had forgot to tell Ben something important, as he stopped in his tracks and yelled out "Oh, Ben,". 	neutral
13212	fiction	I believe you would sell your soul for money.	You care about money far too much 	neutral
122209	telephone	you know um i used to think Dallas was better than Houston because their zoning for where you can put a house next to a now it looks just like Houston to me you know	Dallas used to look very different and varied but now it's boring and all the same. 	neutral
45621	telephone	you know what's going to happen when she gets there you know all of her dreams will be dispelled	You have no idea what will happen to her after she gets there. 	contradiction
92707	slate	Al Gore has gotten a lot of coverage about how he raised soft money for the DNC, but a small item today in the WP 's The Reliable Source tells you something about how he spends it.	Al Gore didn't want to be involved in the DNC's fundraising.	contradiction
116368	government	It can be seen that time per box drops off sharply at the low end of the density spectrum and then it flattens.	Time per box drops off with lower density because the boxes become smaller.	neutral
21743	government	These examples largely stem from the nature of the public sector in which federal CIOs operate.	These examples are from the nature of the private sector.	contradiction
146027	travel	Probably nowhere is there so much spectacular painting on view in such a tiny space as in the Scuola di San Giorgio degli Schiavoni.	The work of art is quite small really.	entailment
62130	government	Forfeitures.	Unavoidable defaults	neutral
27657	government	Postal Service request for permanent authority filed September 24, 2001 in Docket No.	They submitted the request prior to the deadline.	neutral
21185	government	Authorization for this rulemaking is contained in sections 4(i) and (j), 9, and 303(r) of the Communications Act of 1934, as amended, 47 U.S.C.	Authorizing the rulemaking is covered in the Communications Act.	entailment
