deep down , i realized the harsh reality of my situation 	0
visually captivating . 	1
into one good one 	1
little less bling-bling and a lot more romance 	0
sweet cinderella story 	1
come away with a greater knowledge of the facts of cuban music 	1
that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why 	1
footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire 	0
used soap 	0
shrewdly 	1
forgive the flaws and love the film 	1
represents an engaging and intimate first feature 	1
begins to resemble the shapeless , grasping actors ' workshop that it is . 	0
largely flat and uncreative moments 	0
it 's this rich and luscious 	1
dismay 	0
an exhilarating new interpretation 	1
than a movie , which normally is expected to have characters and a storyline 	0
excruciating film 	0
a complex psychological drama 	1
