index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
48058	39538	39538e	government	( It ( ( is ( designed ( to ( ( give ( the utilities ) ) ( flexibility ( in ( determining ( ( ( how and ) where ) ( to ( achieve ( the reductions ) ) ) ) ) ) ) ) ) ) ) . ) )	( Utilities ( ( will ( have ( flexibility ( in ( determining ( how ( to ( reduce rates ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (PRP It)) (VP (VBZ is) (VP (VBN designed) (S (VP (TO to) (VP (VB give) (NP (DT the) (NNS utilities)) (NP (NP (NN flexibility)) (PP (IN in) (S (VP (VBG determining) (SBAR (WHADVP (WRB how) (CC and) (WRB where)) (S (VP (TO to) (VP (VB achieve) (NP (DT the) (NNS reductions))))))))))))))) (. .)))	(ROOT (S (NP (NNP Utilities)) (VP (MD will) (VP (VB have) (NP (NP (NN flexibility)) (PP (IN in) (S (VP (VBG determining) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB reduce) (NP (NNS rates)))))))))))) (. .)))	It is designed to give the utilities flexibility in determining how and where to achieve the reductions.	Utilities will have flexibility in determining how to reduce rates.	entailment	entailment
55346	104849	104849e	slate	( Many ( ( had ( hoped ( that ( ( ( the daughter ) ( of ( ( ( ( former ( President Sukarno ) ) , ) ( Megawati Sukarnoputri ) ) , ) ) ) ( would ( ( play ( the ( central role ) ) ) ( ( ( ( that ( ( Corazen Aquino ) did ) ) , ) but ) ( that ( ( has not ) happened ) ) ) ) ) ) ) ) ) . ) )	( Many ( ( hoped ( ( Megawari Sukarnoputri ) ( would ( play ( a ( central role ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT Many)) (VP (VBD had) (VP (VBN hoped) (SBAR (IN that) (S (NP (NP (DT the) (NN daughter)) (PP (IN of) (NP (NP (JJ former) (NNP President) (NNP Sukarno)) (, ,) (NP (NNP Megawati) (NNP Sukarnoputri)) (, ,)))) (VP (MD would) (VP (VB play) (NP (DT the) (JJ central) (NN role)) (SBAR (SBAR (IN that) (S (NP (NNP Corazen) (NNP Aquino)) (VP (VBD did)))) (, ,) (CC but) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (RB not) (VP (VBN happened)))))))))))) (. .)))	(ROOT (S (NP (DT Many)) (VP (VBD hoped) (SBAR (S (NP (NNP Megawari) (NNP Sukarnoputri)) (VP (MD would) (VP (VB play) (NP (DT a) (JJ central) (NN role))))))) (. .)))	Many had hoped that the daughter of former President Sukarno, Megawati Sukarnoputri, would play the central role that Corazen Aquino did, but that has not happened.	Many hoped Megawari Sukarnoputri would play a central role. 	entailment	entailment
182980	90047	90047c	telephone	( well ( ( i guess ) ( that ( ( covers it ) ( It ( ( was ( real good ) ) ( talking ( to you ) ) ) ) ) ) ) )	( It ( ( was ( horrible ( talking ( to you ) ) ) ) . ) )	(ROOT (FRAG (ADVP (RB well)) (NP (NP (FW i) (FW guess)) (SBAR (WHNP (WDT that)) (S (VP (VBZ covers) (NP (PRP it)) (SBAR (S (NP (PRP It)) (VP (VBD was) (ADJP (RB real) (JJ good)) (S (VP (VBG talking) (PP (TO to) (NP (PRP you))))))))))))))	(ROOT (S (NP (PRP It)) (VP (VBD was) (ADJP (JJ horrible) (S (VP (VBG talking) (PP (TO to) (NP (PRP you))))))) (. .)))	well i guess that covers it It was real good talking to you	It was horrible talking to you.	contradiction	contradiction
354557	122529	122529n	telephone	( oh ( yeah ( they ( ( should n't ) ( ( leave anything ) ( in ( ( Bagdad taller ) ( than ( three feet ) ) ) ) ) ) ) ) )	( ( ( Leave ( anything short ) ) ( in Baghdad ) ) . )	(ROOT (S (NP (NNP oh)) (VP (VBP yeah) (SBAR (S (NP (PRP they)) (VP (MD should) (RB n't) (VP (VB leave) (NP (NN anything)) (PP (IN in) (NP (NP (NNP Bagdad) (NNP taller)) (PP (IN than) (NP (CD three) (NNS feet))))))))))))	(ROOT (S (VP (VB Leave) (NP (NN anything) (JJ short)) (PP (IN in) (NP (NNP Baghdad)))) (. .)))	oh yeah they shouldn't leave anything in Bagdad taller than three feet	Leave anything short in Baghdad.	neutral	neutral
217260	69752	69752e	slate	( ( Such ( a policy ) ) ( ( would ( ( ( displease ( many ( black politicians ) ) ) , ) ( since ( it ( stands ( to ( ( diminish ( black ( political representation ) ) ) ( in ( the ( short run ) ) ) ) ) ) ) ) ) ) . ) )	( ( The policy ) ( ( would ( be ( very ( bad ( for ( black politicians ) ) ) ) ) ) . ) )	(ROOT (S (NP (PDT Such) (DT a) (NN policy)) (VP (MD would) (VP (VB displease) (NP (JJ many) (JJ black) (NNS politicians)) (, ,) (SBAR (IN since) (S (NP (PRP it)) (VP (VBZ stands) (S (VP (TO to) (VP (VB diminish) (NP (JJ black) (JJ political) (NN representation)) (PP (IN in) (NP (DT the) (JJ short) (NN run))))))))))) (. .)))	(ROOT (S (NP (DT The) (NN policy)) (VP (MD would) (VP (VB be) (ADJP (RB very) (JJ bad) (PP (IN for) (NP (JJ black) (NNS politicians)))))) (. .)))	Such a policy would displease many black politicians, since it stands to diminish black political representation in the short run.	The policy would be very bad for black politicians. 	entailment	entailment
288960	136424	136424c	travel	( ( For many ) ( , ( ( ( the ( best reason ) ) ( for ( visiting ( the basilica ) ) ) ) ( ( ( is ( ( the view ) ( of ( ( the city ) ( from ( ( ( the dome ) or ) ( the terrace ) ) ) ) ) ) ) below ) . ) ) ) )	( ( The basilica ) ( ( ( does not ) ( have ( ( a ( great view ) ) ( of ( the city ) ) ) ) ) . ) )	(ROOT (S (PP (IN For) (ADJP (JJ many))) (, ,) (NP (NP (DT the) (JJS best) (NN reason)) (PP (IN for) (S (VP (VBG visiting) (NP (DT the) (NN basilica)))))) (VP (VBZ is) (NP (NP (DT the) (NN view)) (PP (IN of) (NP (NP (DT the) (NN city)) (PP (IN from) (NP (NP (DT the) (NN dome)) (CC or) (NP (DT the) (NN terrace))))))) (ADVP (RB below))) (. .)))	(ROOT (S (NP (DT The) (NN basilica)) (VP (VBZ does) (RB not) (VP (VB have) (NP (NP (DT a) (JJ great) (NN view)) (PP (IN of) (NP (DT the) (NN city)))))) (. .)))	For many, the best reason for visiting the basilica is the view of the city from the dome or the terrace below.	The basilica does not have a great view of the city.	contradiction	contradiction
127325	86967	86967n	slate	( Here ( ( was ( ( an idea ) ( intellectuals ( ( might also ) embrace ) ) ) ) . ) )	( Intellectuals ( ( might ( embrace ( ( the idea ) ( of ( a ( wireless ( phone charger ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (RB Here)) (VP (VBD was) (NP (NP (DT an) (NN idea)) (SBAR (S (NP (NNS intellectuals)) (VP (MD might) (ADVP (RB also)) (VP (VB embrace))))))) (. .)))	(ROOT (S (NP (NNS Intellectuals)) (VP (MD might) (VP (VB embrace) (NP (NP (DT the) (NN idea)) (PP (IN of) (NP (DT a) (JJ wireless) (NN phone) (NN charger)))))) (. .)))	Here was an idea intellectuals might also embrace.	Intellectuals might embrace the idea of a wireless phone charger.	neutral	neutral
70184	28623	28623n	government	( They ( also ( ( ( captured knowledge ) ( that ( ( a product ) ( was ( ready ( to ( ( ( begin production ) ( -LRB- ( ( exiting ( the ( demonstration phase ) ) ) -RRB- ) ) ) ( as ( ( ( demonstrated ( by proof ) ) ( that ( ( critical processes ) ( were ( in ( ( control and ) product ) ) ) ) ) ) ( reliability ( was achievable ) ) ) ) ) ) ) ) ) ) ) . ) ) )	( The ( ( learned ( when ( products ( were ( going ( to ( be ( produced ( in ( the factories ) ) ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (PRP They)) (ADVP (RB also)) (VP (VBD captured) (NP (NN knowledge)) (SBAR (IN that) (S (NP (DT a) (NN product)) (VP (VBD was) (ADJP (JJ ready) (S (VP (TO to) (VP (VB begin) (NP (NN production)) (PRN (-LRB- -LRB-) (S (VP (VBG exiting) (NP (DT the) (NN demonstration) (NN phase)))) (-RRB- -RRB-)) (SBAR (IN as) (S (S (VP (VBN demonstrated) (PP (IN by) (NP (NN proof))) (SBAR (IN that) (S (NP (JJ critical) (NNS processes)) (VP (VBD were) (PP (IN in) (NP (NN control) (CC and) (NN product)))))))) (ADVP (RB reliability)) (VP (VBD was) (ADJP (JJ achievable))))))))))))) (. .)))	(ROOT (S (NP (NNP The)) (VP (VBD learned) (SBAR (WHADVP (WRB when)) (S (NP (NNS products)) (VP (VBD were) (VP (VBG going) (S (VP (TO to) (VP (VB be) (VP (VBN produced) (PP (IN in) (NP (DT the) (NNS factories)))))))))))) (. .)))	They also captured knowledge that a product was ready to begin production (exiting the demonstration phase) as demonstrated by proof that critical processes were in control and product reliability was achievable.	The learned when products were going to be produced in the factories.	neutral	neutral
327157	109051	109051e	telephone	( ( well ( in so ) ) ( ( many cases ) ( it ( ( 's not ) ( ( a loan ) ( it ( 's ( ( just a ) ( give ( a giveaway ) ) ) ) ) ) ) ) ) )	( Very ( often ( , ( ( these loans ) ( ( ( are not ) repaid ) . ) ) ) ) )	(ROOT (FRAG (ADVP (RB well) (IN in) (RB so)) (NP (NP (JJ many) (NNS cases)) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (RB not) (NP (NP (DT a) (NN loan)) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (RB just) (DT a)) (SBAR (S (VP (VBP give) (NP (DT a) (NN giveaway))))))))))))))))	(ROOT (S (ADVP (RB Very)) (ADVP (RB often)) (, ,) (NP (DT these) (NNS loans)) (VP (VBP are) (RB not) (VP (VBN repaid))) (. .)))	well in so many cases it's not a loan it's just a give a giveaway	Very often, these loans are not repaid.	entailment	entailment
280530	73486	73486e	fiction	( ( I ( rather ( wish ( that ( fellow ( would ( come along ) ) ) ) ) ) ) ( , ( ( said Julius ) . ) ) )	( Julius ( ( wished ( that ( he ( 'd ( come along ) ) ) ) ) . ) )	(ROOT (SINV (S (NP (PRP I)) (ADVP (RB rather)) (VP (VBP wish) (SBAR (IN that) (S (NP (NN fellow)) (VP (MD would) (VP (VB come) (PRT (RP along)))))))) (, ,) (VP (VBD said)) (NP (NNP Julius)) (. .)))	(ROOT (S (NP (NNP Julius)) (VP (VBD wished) (SBAR (IN that) (S (NP (PRP he)) (VP (MD 'd) (VP (VB come) (PRT (RP along))))))) (. .)))	I rather wish that fellow would come along, said Julius.	Julius wished that he'd come along.	entailment	entailment
