empty head 	0
using an endearing cast 	1
a beautiful paean to a time long past . 	1
he does all of this , and more , while remaining one of the most savagely hilarious social critics this side of jonathan swift . 	1
totally past his prime 	0
diminishing his stature from oscar-winning master 	0
is very choppy and monosyllabic despite the fact 	0
very well-written 	1
recommend this film 	1
mind to see a feature that concentrates on people , a project in which the script and characters hold sway 	1
rated eee for excitement . 	1
, it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth . 	1
get bogged down in earnest dramaturgy 	0
's only one way to kill michael myers for good : stop buying tickets to these movies . 	0
a true delight . 	1
watching seinfeld ( who is also one of the film 's producers ) do everything he can to look like a good guy 	1
of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car 	0
it is definitely worth seeing . 	1
the movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads . 	0
the four primary actors 	1
it made me feel unclean , and 	0
the pretensions -- and disposable story -- sink the movie . 	0
well-written 	1
hate it because it 's lousy 	0
it has no affect on the kurds , but it wore me down . 	0
with a screenplay to die for 	1
laughs and insight into one of the toughest ages a kid can go through . 	1
somewhat tired premise 	0
could restage the whole thing in your bathtub 	0
the book 's irreverent energy , and scotches most 	0
