the four primary actors 	1
could restage the whole thing in your bathtub 	0
recommend this film 	1
it is definitely worth seeing . 	1
he does all of this , and more , while remaining one of the most savagely hilarious social critics this side of jonathan swift . 	1
somewhat tired premise 	0
totally past his prime 	0
diminishing his stature from oscar-winning master 	0
with a screenplay to die for 	1
empty head 	0
a beautiful paean to a time long past . 	1
laughs and insight into one of the toughest ages a kid can go through . 	1
is very choppy and monosyllabic despite the fact 	0
using an endearing cast 	1
the pretensions -- and disposable story -- sink the movie . 	0
, it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth . 	1
it has no affect on the kurds , but it wore me down . 	0
hate it because it 's lousy 	0
very well-written 	1
's only one way to kill michael myers for good : stop buying tickets to these movies . 	0
