21938	telephone	Dead Dead Zone that's one i liked	I enjoyed Dead Dead Zone.	entailment
9912	telephone	and at the end of the month hopefully everything came out pretty close so we just kept certain things out for like i said for groceries um but even at that point you know she'd say oh you know we we need this or the budget's not doing this or that uh course me i didn't run it like she ran it like you run it now	I did not do a great job with the budget as she did.	neutral
108829	fiction	Too much direct sunlight - 1 percent.	The sun is shining more than most would prefer.	neutral
69847	travel	From the Old City East Jeru-salem starts at the Damascus Gate.	The Damascus Gate divides the Old City from East Jerusalem.	entailment
46228	fiction	The desert ghost nodded and disappeared in a flutter of his dark cloak.	The ghost was surrounded by a glowing light, towering over the people. 	contradiction
99039	travel	Of the topless-only clubs (all of which have full bars), the two best are Cheetah's Topless Lounge, 2112 Western Avenue (Tel.702/384-0074), an intimate, friendly place, and Olympic Garden Cabaret, 1531 Las Vegas Boulevard South (Tel. 702/385-8987) which, with eleven full-size stages, is quite the opposite.	Cheetah's Topless Lounge is considered one of the best topless-only clubs.	entailment
85718	telephone	if that if if that amounts for anything	If that counts as a viable option.	neutral
125953	fiction	She seemed grave, almost sad. 	Her expression had changed suddenly.	neutral
67722	travel	Its avant-garde circular design contrasts sharply with the dreary buildings around it.	Its surrounded by very vibrant and well designed buildings in comparison.	contradiction
8688	fiction	Large birds and heavy pigs complained loudly at the new world around them.	They joined together to make their complaints heard even louder.	neutral
96748	government	The data collected in the third phase are not specified before the first  they emerge, often with surprises, from the initial observations.	Data collected in the third phase may be surprising and unexpected based on initial observations.	entailment
105422	travel	Each caste would preserve its  purity  by avoiding intermarriage and not sharing food with other castes.	Castes chose not to share their food with other castes.	entailment
71483	slate	(Oddly, given the results of yesterday's News Quiz, few participants made the obvious leap and added farm animals as well.)	Not very many added farm animals despite the results of the quiz.	entailment
68952	slate	She was not like 800 interns, Davis said.	She was unique, according to Davis.	entailment
82865	fiction	But a stud to catch a fighting stud was another plan altogether.	No stud could ever be used to catch another stud. 	contradiction
7032	fiction	You mean Jane Finn?	Jane Finn, you mean?	entailment
21552	fiction	How did he get ahead of us? 	He ran ahead of us.	neutral
38326	government	23 About 89 percent of all city routes are residential routes.	Residential routes are routes connected to houses.	entailment
138657	slate	Cook might just as well be gambling on what color tie President Clinton will wear tomorrow.	President Clinton will wear a tie tomorrow.	entailment
84028	telephone	all sorts of things that i don't think you know we typically do  we don't take that much time to talk	We love to talk about that.	contradiction
