1,"while conquering the drug world , kilo falls in love with a local latina girl who quickly becomes pregnant ."
1,"he led a bleak life , stuck in a boring routinity created by his ambition to become a sucessfull producer in one jakarta's leading tv station ."
0,"this bold and cathartic drama deserves to be experienced by those who cherish intimate dramas about individuals struggling against all odds to practice love , compassion , and forgiveness ."
0,"the movie turns out to be [assayas'] homage to the gallic 'tradition of quality , ' in all its fusty squareness ."
0,although commentary on nachtwey is provided . . . it's the image that really tells the tale .
0,"equilibrium the movie , as opposed to the manifesto , is really , really stupid ."
0,all the movie's narrative gymnastics can't disguise the fact that it's inauthentic at its core and that its story just isn't worth telling .
1,"as a fire chief , quinn ( christian bales ) is responsable for warding off the beasts and keeping a community alive as they eke out a meager existence ."
0,a straight-shooting family film which awards animals the respect they've rarely been given .
1,"a few years later , tragedy struck her , first a fire in her house which caused her to not be able to go into any type of light , and then she was hanged ."
1,then the next day he finds out that the previous night his mother actually died in a car crash .
1,"an eager young englishman is dispatched to sarawak to become part of the british colonial government , encounters some unorthodox local traditions , and finds himself faced with tough decisions of the heart involving the beautiful young selima , the unwitting object of his affections ."
1,"five hours ago the "" t virus "" was "" accidentally "" released ."
0,"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults ."
0," "" red dragon "" is entertaining . an obvious copy of one of the best films ever made , how could it not be ? but it is entertaining on an inferior level . it is a popcorn film , not a must-own , or even a must-see ."
0,"many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i don't think that a . c . will help this movie one bit ."
1,"ultimately , quinn rescues tasha from the hands of another assassin and takes her into his protection ."
0,the adventures of pluto nash is a whole lot of nada .
0,the only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles Ц several of them .
1,the plot revolves around a young married woman whose mundane life takes a turn for the worse when she strikes up a passionate and illicit affair with an oddball discount-store stock boy who thinks he's holden caulfield .
