index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
284269	9853	9853e	government	( ( I ( ( remember ( the days ) ) ( when ( there ( ( were only ) ( ( a handful ) ( of ( people ( in ( ( the ( legal offices ) ) ( who ( spoke Spanish ) ) ) ) ) ) ) ) ) ) ) ) ( , ( Dudovitz ( said . ) ) ) )	( ( ( Not many ) ( of them ) ) ( ( spoke Spanish ) . ) )	(ROOT (S (S (NP (PRP I)) (VP (VBP remember) (NP (DT the) (NNS days)) (SBAR (WHADVP (WRB when)) (S (NP (EX there)) (VP (VBD were) (ADVP (RB only)) (NP (NP (DT a) (NN handful)) (PP (IN of) (NP (NP (NNS people)) (PP (IN in) (NP (NP (DT the) (JJ legal) (NNS offices)) (SBAR (WHNP (WP who)) (S (VP (VBD spoke) (ADJP (JJ Spanish))))))))))))))) (, ,) (NP (NNP Dudovitz)) (VP (VBD said)) (. .)))	(ROOT (S (NP (NP (RB Not) (JJ many)) (PP (IN of) (NP (PRP them)))) (VP (VBD spoke) (ADJP (JJ Spanish))) (. .)))	I remember the days when there were only a handful of people in the legal offices who spoke Spanish, Dudovitz said. 	Not many of them spoke Spanish.	entailment	entailment
69678	26515	26515n	travel	( ( If ( ( ( peeking in ) ( through ( the ( wrought-iron gates ) ) ) ) ( ( is n't ) ( enough ( shoulder-rubbing ( with ( stardom ( for you ) ) ) ) ) ) ) ) ( , ( you ( ( can ( ( view ( the ( back lot ) ) ) ( on ( a ( walking tour ) ) ) ) ) . ) ) ) )	( ( Brad Pitt ) ( ( used ( to ( ( ( be around ) here ) ( all ( the time ) ) ) ) ) . ) )	(ROOT (S (SBAR (IN If) (S (S (VP (VBG peeking) (PRT (RP in)) (PP (IN through) (NP (DT the) (JJ wrought-iron) (NNS gates))))) (VP (VBZ is) (RB n't) (ADJP (RB enough) (JJ shoulder-rubbing) (PP (IN with) (NP (NP (NN stardom)) (PP (IN for) (NP (PRP you))))))))) (, ,) (NP (PRP you)) (VP (MD can) (VP (VB view) (NP (DT the) (JJ back) (NN lot)) (PP (IN on) (NP (DT a) (VBG walking) (NN tour))))) (. .)))	(ROOT (S (NP (NNP Brad) (NNP Pitt)) (VP (VBD used) (S (VP (TO to) (VP (VB be) (ADVP (RB around)) (ADVP (RB here)) (NP (PDT all) (DT the) (NN time)))))) (. .)))	If peeking in through the wrought-iron gates isn't enough shoulder-rubbing with stardom for you, you can view the back lot on a walking tour.	Brad Pitt used to be around here all the time.	neutral	neutral
50688	110760	110760n	fiction	( ( ( ( ( ( ( The ( few people ) ) ( on ( the streets ) ) ) ( ( ( looked up ) and ) ( made ( threatening gestures ) ) ) ) , ) but ) ( there ( was ( ( no flight ) ( of ( arrows ( from ( the ground ) ) ) ) ) ) ) ) . )	( ( ( Some people ) ( on ( the streets ) ) ) ( ( ( did not ) ( bother ( to ( look up ) ) ) ) . ) )	(ROOT (S (S (NP (NP (DT The) (JJ few) (NNS people)) (PP (IN on) (NP (DT the) (NNS streets)))) (VP (VP (VBD looked) (PRT (RP up))) (CC and) (VP (VBD made) (S (VP (VBG threatening) (NP (NNS gestures))))))) (, ,) (CC but) (S (NP (EX there)) (VP (VBD was) (NP (NP (DT no) (NN flight)) (PP (IN of) (NP (NP (NNS arrows)) (PP (IN from) (NP (DT the) (NN ground)))))))) (. .)))	(ROOT (S (NP (NP (DT Some) (NNS people)) (PP (IN on) (NP (DT the) (NNS streets)))) (VP (VBD did) (RB not) (VP (VB bother) (S (VP (TO to) (VP (VB look) (PRT (RP up))))))) (. .)))	The few people on the streets looked up and made threatening gestures, but there was no flight of arrows from the ground.	Some people on the streets did not bother to look up.	neutral	neutral
34863	29165	29165c	telephone	( you ( get ( ( ( you ( ( a pair ) ( of ( metric ( pliers right ) ) ) ) ) and ) ( you ( beat ( on ( ( it and ) ( a ( metric hammer ) ) ) ) ) ) ) ) )	( ( ( ( Get ( ( a pair ) ( of underwear ) ) ) and ) ( ( cut it ) ( into pieces ) ) ) . )	(ROOT (S (NP (PRP you)) (VP (VBP get) (S (S (NP (PRP you)) (NP (NP (DT a) (NN pair)) (PP (IN of) (NP (JJ metric) (NNS pliers) (NN right))))) (CC and) (S (NP (PRP you)) (ADJP (JJ beat) (PP (IN on) (NP (NP (PRP it)) (CC and) (NP (DT a) (JJ metric) (NN hammer))))))))))	(ROOT (S (VP (VP (VB Get) (NP (NP (DT a) (NN pair)) (PP (IN of) (NP (NN underwear))))) (CC and) (VP (VB cut) (NP (PRP it)) (PP (IN into) (NP (NNS pieces))))) (. .)))	you get you a pair of metric pliers right and you beat on it and a metric hammer	Get a pair of underwear and cut it into pieces.	contradiction	contradiction
44226	4712	4712e	telephone	( oh ( yeah ( ( the ( whole i ) ) ( mean ( ( the ( whole thing ) ) ( was ( ( done well ) ( it ( was ( just ( you know ) ) ) ) ) ) ) ) ) ) )	( ( The ( whole thing ) ) ( ( was flawless ) . ) )	(ROOT (S (NP (NNP oh)) (VP (VBP yeah) (SBAR (S (NP (DT the) (JJ whole) (FW i)) (VP (VBP mean) (SBAR (S (NP (DT the) (JJ whole) (NN thing)) (VP (VBD was) (VP (VBN done) (ADVP (RB well)) (SBAR (S (NP (PRP it)) (VP (VBD was) (SBAR (RB just) (S (NP (PRP you)) (VP (VBP know)))))))))))))))))	(ROOT (S (NP (DT The) (JJ whole) (NN thing)) (VP (VBD was) (ADJP (JJ flawless))) (. .)))	oh yeah the whole i mean the whole thing was done well it was just you know	The whole thing was flawless.	entailment	entailment
333146	95114	95114e	fiction	( ( ( Ancient and ) ill-maintained ) ( , ( it ( ( ( ( ( starts off ) shiny ) and ) ( gets ( rapidly ( creakier ( as ( it ( approaches ( the border ) ) ) ) ) ) ) ) . ) ) ) )	( ( The line ) ( ( ( gets ( in ( worse condition ) ) ) ( as ( it ( gets ( close ( to ( the border ) ) ) ) ) ) ) . ) )	(ROOT (S (S (ADJP (JJ Ancient) (CC and) (JJ ill-maintained))) (, ,) (NP (PRP it)) (VP (VP (VBZ starts) (PRT (RP off)) (NP (JJ shiny))) (CC and) (VP (VBZ gets) (ADJP (RB rapidly) (JJ creakier) (SBAR (IN as) (S (NP (PRP it)) (VP (VBZ approaches) (NP (DT the) (NN border)))))))) (. .)))	(ROOT (S (NP (DT The) (NN line)) (VP (VBZ gets) (PP (IN in) (NP (JJR worse) (NN condition))) (SBAR (IN as) (S (NP (PRP it)) (VP (VBZ gets) (ADJP (JJ close) (PP (TO to) (NP (DT the) (NN border)))))))) (. .)))	Ancient and ill-maintained, it starts off shiny and gets rapidly creakier as it approaches the border.	The line gets in worse condition as it gets close to the border.	entailment	entailment
281144	10068	10068n	government	( ( ( ( ( ( During ( ( the ( program 's ) ) ( critical ( design review ) ) ) ) ( , ( ( ( ( about 56 ) percent ) ( of ( the drawings ) ) ) ( were completed ) ) ) ) and ) , ) ( ( while ( ( the program ) ( ( did not ) ( meet ( ( ( the ( best practice ) ) ( of ( 90 percent ) ) ) complete ) ) ) ) ) ( , ( it ( did ( ( have ( ( ( additional ( drawing data ) ) ( of ( the ( F/A ( -18 ( E/F assemblies ) ) ) ) ) ) ( available ( for review ) ) ) ) ( at ( the ( critical ( design review ) ) ) ) ) ) ) ) ) ) . )	( ( After ( ( the ( program 's ) ) ( design review ) ) ) ( , ( they ( ( improved ( ( the efficiency ) ( of ( their ( drawing ( process ( to ( meet ( best ( practice requirements ) ) ) ) ) ) ) ) ) ) . ) ) ) )	(ROOT (S (S (PP (IN During) (NP (NP (DT the) (NN program) (POS 's)) (JJ critical) (NN design) (NN review))) (, ,) (NP (NP (QP (RB about) (CD 56)) (NN percent)) (PP (IN of) (NP (DT the) (NNS drawings)))) (VP (VBD were) (VP (VBN completed)))) (CC and) (, ,) (S (SBAR (IN while) (S (NP (DT the) (NN program)) (VP (VBD did) (RB not) (VP (VB meet) (S (NP (NP (DT the) (JJS best) (NN practice)) (PP (IN of) (NP (CD 90) (NN percent)))) (ADJP (JJ complete))))))) (, ,) (NP (PRP it)) (VP (VBD did) (VP (VB have) (S (NP (NP (JJ additional) (NN drawing) (NNS data)) (PP (IN of) (NP (DT the) (NNP F/A) (CD -18) (NNP E/F) (NNS assemblies)))) (ADJP (JJ available) (PP (IN for) (NP (NN review))))) (PP (IN at) (NP (DT the) (JJ critical) (NN design) (NN review)))))) (. .)))	(ROOT (S (PP (IN After) (NP (NP (DT the) (NN program) (POS 's)) (NN design) (NN review))) (, ,) (NP (PRP they)) (VP (VBD improved) (NP (NP (DT the) (NN efficiency)) (PP (IN of) (NP (PRP$ their) (VBG drawing) (NN process) (S (VP (TO to) (VP (VB meet) (NP (JJS best) (NN practice) (NNS requirements))))))))) (. .)))	During the program's critical design review, about 56 percent of the drawings were completed and, while the program did not meet the best practice of 90 percent complete, it did have additional drawing data of the F/A-18 E/F assemblies available for review at the critical design review.	After the program's design review, they improved the efficiency of their drawing process to meet best practice requirements. 	neutral	neutral
227274	50644	50644n	slate	( Rudy ( ( ( ( plans ( to ( ( ( consolidate ( his lead ) ) ( in ( the burbs ) ) ) ( by ( pushing ( school vouchers ) ) ) ) ) ) , ) ( while ( Hillary ( will ( ( ( ( tap ( into ( health-care frustrations ) ) ) and ) ( make ( the election ) ) ) ( a ( national contest ) ) ) ) ) ) ) . ) )	( ( Both ( of ( their ideas ) ) ) ( ( are ( important ( to ( the people ) ) ) ) . ) )	(ROOT (S (NP (NNP Rudy)) (VP (VBZ plans) (S (VP (TO to) (VP (VB consolidate) (NP (PRP$ his) (NN lead)) (PP (IN in) (NP (DT the) (NNS burbs))) (PP (IN by) (S (VP (VBG pushing) (NP (NN school) (NNS vouchers)))))))) (, ,) (SBAR (IN while) (S (NP (NNP Hillary)) (VP (MD will) (VP (VP (VB tap) (PP (IN into) (NP (JJ health-care) (NNS frustrations)))) (CC and) (VP (VB make) (NP (DT the) (NN election))) (NP (DT a) (JJ national) (NN contest))))))) (. .)))	(ROOT (S (NP (NP (DT Both)) (PP (IN of) (NP (PRP$ their) (NNS ideas)))) (VP (VBP are) (ADJP (JJ important) (PP (TO to) (NP (DT the) (NNS people))))) (. .)))	Rudy plans to consolidate his lead in the burbs by pushing school vouchers, while Hillary will tap into health-care frustrations and make the election a national contest.	Both of their ideas are important to the people. 	neutral	neutral
239454	95761	95761c	government	( ( In ( response ( to ( ( continuing concerns ) ( about ( emissions ( from ( electric ( generating units ) ) ) ) ) ) ) ) ) ( , ( ( ( further reductions ) ( of ( emissions ( of ( ( multiple pollutants ) ( from ( electric ( power sector ) ) ) ) ) ) ) ) ( ( are ( being considered ) ) . ) ) ) )	( Nothing ( ( is ( being ( done ( about ( ( the emission ) ( of ( pollutants ( in ( the ( electric ( power sector ) ) ) ) ) ) ) ) ) ) ) . ) )	(ROOT (S (PP (IN In) (NP (NP (NN response)) (PP (TO to) (NP (NP (VBG continuing) (NNS concerns)) (PP (IN about) (NP (NP (NNS emissions)) (PP (IN from) (NP (JJ electric) (VBG generating) (NNS units))))))))) (, ,) (NP (NP (JJ further) (NNS reductions)) (PP (IN of) (NP (NP (NNS emissions)) (PP (IN of) (NP (NP (JJ multiple) (NNS pollutants)) (PP (IN from) (NP (JJ electric) (NN power) (NN sector)))))))) (VP (VBP are) (VP (VBG being) (VP (VBN considered)))) (. .)))	(ROOT (S (NP (NN Nothing)) (VP (VBZ is) (VP (VBG being) (VP (VBN done) (PP (IN about) (NP (NP (DT the) (NN emission)) (PP (IN of) (NP (NP (NNS pollutants)) (PP (IN in) (NP (DT the) (JJ electric) (NN power) (NN sector)))))))))) (. .)))	In response to continuing concerns about emissions from electric generating units, further reductions of emissions of multiple pollutants from electric power sector are being considered.	Nothing is being done about the emission of pollutants in the electric power sector.	contradiction	contradiction
286089	66977	66977n	slate	( But ( ( an ( unfortunate ( side effect ) ) ) ( ( is ( the ( lost ( opportunity ( to ( provide ( some ( ( socially desirable ) ( planned obsolescence ) ) ) ) ) ) ) ) ) . ) ) )	( ( The ( lost opportunity ) ) ( ( is unfortunate ) . ) )	(ROOT (S (CC But) (NP (DT an) (ADJP (JJ unfortunate)) (NN side) (NN effect)) (VP (VBZ is) (NP (DT the) (JJ lost) (NN opportunity) (S (VP (TO to) (VP (VB provide) (NP (DT some) (ADJP (RB socially) (JJ desirable)) (JJ planned) (NN obsolescence))))))) (. .)))	(ROOT (S (NP (DT The) (VBN lost) (NN opportunity)) (VP (VBZ is) (ADJP (JJ unfortunate))) (. .)))	But an unfortunate side effect is the lost opportunity to provide some socially desirable planned obsolescence.	The lost opportunity is unfortunate.	neutral	neutral
