0,therefore planning to trigger wars here and there
1,mate up
0,just the way the prisoners like it back home
0,restrictive
0,by fraud
1,requires a strong leader
0,did not sound the alarm in time
0,degeneration of the democratic process
0,disappointment
0,threatening
0,berating
1,in support
0,hurdles in the realization of their vested interests
1,respect
0,corner
0,the magnitude of the threat they pose
0,points fingers
1,have expressed interest
0,whether
1,should stop
0,did not endorse
0,simply do not understand
0,can not be considered as substantially free and fair
0,accused
0,running slightly against
0,worry
0,fails to exploit
0,in face of the economic and government paralysis
0,military bastions and bases
0,cut any routes
1,says with a bright smile
0,despite its many shortcomings
0,thinks
0,by force if necessary
0,the main concern
1,just want
0,in such a complex state
0,stands in brutal contrast
0,thwarted
0,kick chavez out of power
0,retaliated
0,revokes
0,constantly changing
0,is considered
0,dings
0,criticism
0,hot bed of opposition politics
0,raising the objection
1,want
1,sending out a clear message of peace that is loud and clear
0,what occured in the united states on 11 september
0,called
0,sabre - rattling
1,sovereignty and land in spirit
1,want
0,human rights violations
0,has riled
1,expressed his hope
0,meaningless
1,believes
0,concerns
0,what could be worse
0,relished
0,left has compounded anti - americanism into dogma
0,tensions
1,called on
0,torture
0,the failed coup attempts that the united states first blessed and then disavowed
0,evil empire
1,support of
1,imperative for harmonious society
0,rigged
1,stick to
0,hasty
0,remained defiant
0,accuses
0,humanitarian law was violated regularly
1,free and fair
0,encouragement
0,phenomenon
0,it will not be a coup so long as the united states thinks it is not
0,telling lies
0,"dismantling , destroying and demoralizing"
1,successful
0,is a true oligarch
0,opposed
1,to seek help
0,explosive move
0,grave violations
0,tougher policy against
0,claimed
0,failed to provide any evidence
0,has no consensus
0,continues to indefinitely refuse
0,fomented or backed by the cia and the pentagon
0,never had a democratic election
1,wanting
0, lose popular support among
0,uncontrolled violence would be unleashed
0,its own inhuman behavior
1,their side of the story
1,enhance
0,without
0,scorned
0,probably unfortunate
1,am sure
0,not happy
1,urge
1,for a good future
0,wrong
0,single - handedly destroyed
1,pursued
0,slams
0,sanctions message
0,dangerous
0,was offended
1,was grateful
1,guaranteed
0,very regrettable
0,fundamentally flawed
0,worst unrest
0,falls far short
0,the most bizarre twist
0,frantically
0,"warm peace , not a cold peace"
1,want
0,little more than
0,has also strongly denied
0,did not recognise
0,enemy
1,held out an olive branch
0,assassinating citizens it alleges have links to security activities
0,massively rigged
0,labeled
0,apartheid
0,will guarantee
0,axis of evil
0,complete and blind bias toward israel
1,wanted
0,rigged
0,is not fast enough
0,warned
0,will not
0,were dismissed
0,most dreadful events in history
0,is accused
1,advocated
1,are being well treated
0,clucked and shook his head
0,disapprove
0,freak show
0,staples of police states
0,appears complicit
0,systematically stealing
0,as if the crowd and people's nerves were already not enough to heat up the atmosphere
0,devastatingly sarcastic
0,sympathy
0,nuclear club
0,declining to endorse
0,to deny
1,the support
0,not safe
0,rotting in afghan jails
1,has vowed
0,were ill - received
1,support
0,jeopardizing
0,condemned
0,cautioned
0,we will bury
0,could think of nothing better
0,accused
0,wary
0,frighten
0,axis of evil
0,the uproar
0,outrage
0,threatening the world's peace
1,can ask
1,welcome
0,was not delighted with
1,was very strong about this
0,likely to grow
0,unable to move
0,expresses its discontent
0,"requests , through a bulletin"
0,defiant
0,however
0,dismissed
0,are scared
1,major
1,sent congratulations
0,could be damaged
0,refuse
1,pledged
0,something else
0,you're
0,hurt
0,this is really an unwise idea
0,were disenfranchised
0,incursions and atrocities of oppression israel is perpetrating
0,at the expense of the world's security and stability
0,have the final say
0,do not recognise
1,to express satisfaction
0,has long had tense relations
0,the axis of evil
0,were blown up by ammunition
0,openly opposed
1,overcome
0,totally disagree
1,"transparent , credible , free and fair"
0,sounded alarm bells
0,stuck in the middle
0,voiced
0,the perpetrators
0,had no confidence
0,natural antipathy
1,how docile
0,we can not allow
0,have taken a disastrous toll
0,inaccurate
0,baseless charges
1,urging
0,for punitive action
0,was not even
1,owing allegiance
0,might encourage
0,too is seriously damaged
0,no longer quite ready to follow
0,is either angling to end the embargo or inching ever closer to dementia
1,continues to call for
1,commendable
0,declined
1,is beginning to work
1,exalted
0,the us has behaved as if it had a sort of natural right to create law
1,generally approved of
1,requested
0,used the word of axis of evil to label
1,has proven to be
0,has always resolutely opposed
0,have committed many sins
0,concessions
0,stop supporting
0,significant restrictions on citizens' rights
1,within tens of millions of arabs
0,"treading a path of coercion , intimidation and blackmailing"
0,considered
0,not committing
0,will have less room to roam
0,questioned
0,essentially close off international use of the station
0,could trigger a reaction
0,obviously overshadow
0,evil
0,lead to questions
1,wwanted
0,severely endangered
1,the political strong man
0,axis of evil theory
0,has but disappeared
1,pretty well - planned out
1,visited cuba in a friendly manner
1,willing
0,to further encourage
0,does not qualify for any of the laws
0,comprehensively blamed
1,guarantee
1,does not rule out
0,complained
1,seek
0,worries
1,do their best
0,transmit
0,objections
0,colonialism
0,erroneous
0,spewed out
1,vowed
0,languages without nuances
0,free and fair ballot will remain a mirage
0,collapse
0,will be substantially reduced
0,blatant campaign of intimidation
0,confess
0,a growing impression that misuari could pose a security threat
0,contradiction between the enemy and itself
0,desire for revenge
1,considers
1,can affect
0,access of evil
0,frail excuses and pretexts
0,could cause serious damage
0,the criminals
0,an obsession - - fidel castro's downfall
0,refused
0,free fall
1,civilized
0,refuses to indicate
0,criticized
1,died and gone to heaven
0,anger
1,want
0,are the targets of suppression
1,improving
0,axis of evil
0,absurd
0,accused
0,ever - subtle
0,long refused
0,charge
0,of more
0,protest
1,a road to peaceful coexistence
0,suffocating
0,is critical
0,infuriating
0,desperate last - minute act
1,is demanding
1,celebrated
0,oversight
0,immediately blasted
0,as evil
0,nor
1,a sense of unity and purpose
0,such humanitarians as saddam hussein and the government of malaysia
0,greatly miscalculating
0,no way defending
0,glossing over
0,still assist terrorists
0,unjustifiable
1,please
1,massive potential market
0,continue to key up tensions
0,policy of provocation
0,devil's empire .
1,was passionate
0,no place in israel can be considered safe
1,humane
0,does not reflect
1,to encourage
0,do not reflect the reality
0,lost time and credibility on a failed bet
1,hold
0,unlawful combatants
1,encouraged
0,will be cancelled out
0,remain lagging behind
0,argued
1,insists
1,congratulated
0,more suffering
0,apocalyptic savagery
0,fear
1,defend freedom
1,approve of
0,was uncomfortable
0,"getting strong criticism , denunciation , and rejection"
1,promise
0,"if you're not with us , you're against us"
1,revolutionary leaders
1,with the help of the almighty god
1,was a priority goal
1,good intentions
0,such boasts
0,changes its stand
0,similar protests
0,should not be condoned
0,extensive protest
1,hope
0,no protection
0,irrelevant
1,claims to advocate
0,open defiance
0,would still never be justifiable
0,rogue states
0,cow
0,dirty money
0,always likes to dwell on
0,fear
0,settlement battle
1,better fed
0,pursuit
0,no longer works
1,well
0,no longer any more of a problem for europe than the lack of development
0,arrest thousands of innocent people
0,worst
1,really
0,"countries such as iran , iraq and north korea represent an ``axis of evil"
0,constitutes no permanent life insurance
0,he admitted he had been wrong
0,there will always be an argentine risk
1,declared
0,neo - colonialism
0,to defer or reject
0,when it suits him
0,arbitrary
0,not tolerable
1,favourable comment
0,once again
0,the last supper - - it is zanu - pf's final feast
0,are seeking
0,refuses
0,the superpower has decided to wage war and administer justice all on its own
0,criminals
1,wanted
0,reminiscent of the torture centres
1,called on
1,repeatedly guaranteed
1,respect
0,charges
0,refused
0,likewise thwarted
0,failed
0,to put it mildly
0,anthology of rhetorical follies
0,as a struggle against a particularly ruthless set of criminals
1,week that changed the world
0,shift loosely between the u . s . polity and people
0,angered
0,will be forced
0,often unfortunately invisible
0,labeling
0,are only
0,has confessed
0,threat
0,breast - beating
0,dissatisfaction
1,great economic performance
0,cold war heritage
0,lost ground
1,welcomed
0,eternal scourge of corruption
1,congratulates
1,widened
0,acting arbitrarily
0,has n't officially declared war
0,aim
0,wrong judgment
0,condemnation
1,should act carefully
1,would become its strategic partner
0,double crime
1,watertight
0,quite the contrary
0,starving its people
0,mount a rebellion
0,rejecting
0,neither free nor fair
1,the rule of law
0,flawed
0,enemy
0,feeling of uncertainty
1,believe
0,pursue
1,regard
1,needs to cooperate
0,rejects
0,will increase
1,a warm welcome
0,conspiring
0,far worse than those prevailing in camp x - ray
0,sympathy
0,camp x - ray
1,escalates that aggression to a point
0,are getting increasingly critical
0,non - wasp humanity
1,in favor
1,satisfactorily
1,promises
0,has painted
1,bodes well
0,was meant to punish
0,refuses to recognize
0,satisfied in any way
0,have been accused
1,high prospects
0,unequal
0,does not want
0,resistance against
0,protagonists of a prospective clash of civilizations
1,hopes
0,mercurial strongman
0,misery
0,are a little testy
0,unwarranted
0,gone off his rocker
0,has accused
1,want
1,calls for
0,defects
1,patriotism
0,did not exactly cover himself in glory
0,does not appear
0,deeply mistaken
0,the guilt or otherwise
0,will be faced with difficulties
0,bloodshed
0,to intimidate women and children
0,frustrated
0,mouthy
1,love
0,suggests a return to the old days
0,aggressive
0,it does not take a vivid imagination
1,free and fair
0,be reproached
0,so - called war against terrorism
1,even
1,universal values
1,has kept a close relationship
0,club fed
0,despite
0,depends on
0,suffer the consequences of its own economic mismanagement
0,provokes
1,navigating uncharted waters
0,this would of course require advanced technology and great cost
0,would therefore not be an impartial observer
0,sort of taliban version of club med
0,has expressed concern
1,argentina will be more competitive
0,lumping
0,ambiguity
0,are blamed by
0,could cause great misfortune
0,emphatically condemned
0,the united states does not want to learn the lesson
1,has now approved
0,simply used old drafts
0,unfair
0,budget was a disaster
0,is battling
0,lacks a coherent
0,evaluated
0,plotting to bring down each other
0,protest
1,remains committed
1,appeal
1,was a good thing for the hemisphere
1,more democratic
1,has vowed
0,criticism from
0,deviant
0,has come under fire
1,friends
0,can and should never be
1,long - term interest
0,gross misstatement
0,against neo - liberal globalization
0,disagree
0,criticized
0,denounced
1,broader cooperation
0,cast away the chance
0,responsible for
0,rejected
1,achieving better results
0,muslim fanatics
0,repeat his father's mistake
1,would want
0,of all the unconscionable things
1,sanctity of
0,opposed
1,was more than confident
1,more precise
0,malicious
0,flawed
0,accusing
0,looked in tears
0,subjected to sensory deprivation
0,topple
0,did not agree
1,peaceful
0,obvious disagreement
1,remarkable
0,frightening voters
0,will eat up their own vitals
1,still believes
0,to contest
0,not just simply to determine if there were a coup d'etat or not
0,fears
1,wants to create
0,his axis of evil remark
0,taking care to avoid directly criticizing
0,grave clashes
1,would want
0,media conspiracy
1,have written a page of dignity and honor
0,strong protest and criticism
0,instigate struggles and wars
0,axis of evil
0,axis of evil
1,calls
1,like a boom town
0,oligarchic elite
1,hoping
0,unacceptable
0,enthusiast
0,occupy palestinian cities
0,an ``axis of evil
0,came to naught
0,growing tendency to act first and consult later
0,dubious circumstances
0,fall far short of
1,wants
1,should take urgent measures
1,swore allegiance
0,indignant protests
0,good excuse
0,blaming
0,concern
0,thought
1,could possibly want
0,perception
0,underestimates
0,rather tarnished
0,as exaggerated
1,a human virtue
1,victory
0,see
1,welcome
1,strong commitments
0,"it becomes , in a weird way , less monstrous"
0,protests
1,felt gratified and relieved
0,muscle - flexing
0,accusing
1,seeks
0,club gitmo
0,axis of evil
0,fear
1,balmy
0,demonstrated little respect for basic human rights
0,accused
0,wracked by intense violence and intimidation
0,war - mongering
1,such fruitful results
0,come out opposing
0,impose
0,threatened to choke
0,picking on
0,flaws
0,triggers domestic turmoil
0,field day
0,there's plenty of food to play with
0,downfall of their puppet pahlavi regime
0,do n't think
0,so great as to remove any sense of common ground
1,to cut costs
0,threatened
0,think and state
0,grave violations
0,difficult situation
0,encouragement
0,"the modern , 21st - century version of the stars and stripes"
0,cheated
0,insults
0,taking away from
1,has been eager
1,had favored
1,"serious , calm and forward - looking"
1,clear priority
1,strategic importance
0,was repetitive
1,then
1,without too many difficulties
0,force himself
0,made pronouncements against
1,wanting
1,were singing and dancing to celebrate
1,supporting
1,are vying for
1,believe
1,a significant and successful strike
1,the agreement
1,on behalf of my country
0,an unjust one
1,looking to be disciplined
1,stand with them in the same trench steadfastly
0,dosed up
