32890	travel	In addition, Catalina Island is a good location for scuba diving and snorkeling, and several companies offer rentals and lessons.	Catalina Island does have an unfortunate history of shark attacks on scuba divers, however.	neutral
68595	fiction	I happened to overhear part of your conversation with the young gentleman in Lyons'.	Through binoculars, from a distance of 100 yards, I observed you having a conversation with a man in Lyons'.	contradiction
21185	government	Authorization for this rulemaking is contained in sections 4(i) and (j), 9, and 303(r) of the Communications Act of 1934, as amended, 47 U.S.C.	Authorizing the rulemaking is covered in the Communications Act.	entailment
130017	travel	You can enter Temple Bar from Dame Street, or from Fleet Street (off Westmoreland), or you can walk through Merchants Arch, opposite the picturesque Ha'penny Bridge, into Temple Bar Square.	You can reach Temple Bar Square by strolling through Merchants Arch. 	entailment
12218	government	GAO has worked hard to make the transition from an accounting and preaudit environment to become a diversified, multidisciplinary accountability and professional services organization.	GAO transitioned into a multidisciplinary accountability and professional services organization.	entailment
21743	government	These examples largely stem from the nature of the public sector in which federal CIOs operate.	These examples are from the nature of the private sector.	contradiction
127400	government	Beyond their impacts as separate emissions, SO2, NOx, and mercury together contribute to many air pollution-related problems affecting human health and the environment.	Mercury is the most dangerous of the three elements.	neutral
116368	government	It can be seen that time per box drops off sharply at the low end of the density spectrum and then it flattens.	Time per box drops off with lower density because the boxes become smaller.	neutral
19433	travel	The field of Kermario has a dolmen (chamber built of flat slabs on pillars) and 1,029 menhirs in 10 rows.	Kermario was recently redeveloped and flattened to create a business park.	contradiction
45621	telephone	you know what's going to happen when she gets there you know all of her dreams will be dispelled	You have no idea what will happen to her after she gets there. 	contradiction
8029	travel	However, with the city partitioned by fortifications and barbed wire, no Israeli or Jewish pilgrims were allowed to visit the Western Wall or other Jewish sites in East Jerusalem.	Sites in East Jerusalem weren't accessible to Jewish pilgrims.	entailment
123431	slate	In a world I never made.	I made this world. 	contradiction
43077	slate	Who needs 'em?	We need them more than life itself.	contradiction
78328	slate	The book that resulted,  Bosnia and the Failure of the West , is an unrelenting indictment of the international community's inability--or unwillingness--to step in and stop the killing.	The international community did nothing to stop the killing.	entailment
40139	fiction	Not been doing this long, eh? Tuppence raised her eyes, astonished.	Tuppence was greatly surprised and she raised her eyes, you really havent been doing this for a while?	entailment
144297	telephone	yeah yeah i understand that i'm you know i work full time and i have two kids so my spare time usually involves something with the kids yeah you know hobbies we i i can't really say that we have hobbies it's more like maybe	i usually spend my free time hiking and camping with my kids	neutral
5542	government	The site permitted the interested public to subscribe to a list server that would notify subscribers by email when NPRMs and final rules are published or posted.	The site allowed people who were interested to subscribe to a list, which notifies subscribers by email when any final rules are published/posted.	entailment
13212	fiction	I believe you would sell your soul for money.	You care about money far too much 	neutral
146027	travel	Probably nowhere is there so much spectacular painting on view in such a tiny space as in the Scuola di San Giorgio degli Schiavoni.	The work of art is quite small really.	entailment
101513	fiction	'Oh, Ben,' Greuze called, as we were leaving.	We had readied to leave but it seemed that Greuze had forgot to tell Ben something important, as he stopped in his tracks and yelled out "Oh, Ben,". 	neutral
92707	slate	Al Gore has gotten a lot of coverage about how he raised soft money for the DNC, but a small item today in the WP 's The Reliable Source tells you something about how he spends it.	Al Gore didn't want to be involved in the DNC's fundraising.	contradiction
82184	travel	Madrid reigns in cultural life and vida nocturna night?­life.	Madrid comes alive when it is night.	neutral
72461	telephone	we both decided on a Devonrex though it's sort of like a Sphinx it's a very short haired cat	The Devronrex does not shed very much.	neutral
62130	government	Forfeitures.	Unavoidable defaults	neutral
136087	government	In some instances, only one component of a case study may be analyzed in this way.	It's always possible to analyze a case study this way.	contradiction
27657	government	Postal Service request for permanent authority filed September 24, 2001 in Docket No.	They submitted the request prior to the deadline.	neutral
122209	telephone	you know um i used to think Dallas was better than Houston because their zoning for where you can put a house next to a now it looks just like Houston to me you know	Dallas used to look very different and varied but now it's boring and all the same. 	neutral
113462	slate	--Monica lacked the maturity to balk at the magazine's tasteless choice of props.	Monica well mature enough to balk at the magazine's choice of props.	contradiction
75989	slate	I do not have the energy to remedy these deficiencies now.	I am very ready to address those deficiencies now. 	contradiction
130763	government	She is trying to get religious organizations to sponsor recipients.	She is attempting to get religious organizations involved.	entailment
