index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
235797	143156	143156n	slate	( ( That lesson ) ( ( ( wo n't ) ( suit ( ( either ( side 's ) ) assumptions ) ) ) . ) )	( ( ( The ( two ( side 's ) ) ) assumptions ) ( ( are ( ( complete opposites ) ( of ( one another ) ) ) ) . ) )	(ROOT (S (NP (DT That) (NN lesson)) (VP (MD wo) (RB n't) (VP (VB suit) (NP (NP (DT either) (NN side) (POS 's)) (NNS assumptions)))) (. .)))	(ROOT (S (NP (NP (DT The) (CD two) (NN side) (POS 's)) (NNS assumptions)) (VP (VBP are) (NP (NP (JJ complete) (NNS opposites)) (PP (IN of) (NP (CD one) (DT another))))) (. .)))	That lesson won't suit either side's assumptions.	The two side's assumptions are complete opposites of one another.	neutral	neutral
279191	38831	38831n	slate	( ( Exoatmospheric ( Kill ( Vehicles ( orbiting Earth ) ) ) ) ( ( would ( be ( programmed ( to ( collide ( with warheads ) ) ) ) ) ) . ) )	( ( Exoatmospheric ( Kill Vehicles ) ) ( ( would ( be ( very ( ( ( expensive and ) hard ) ( to make ) ) ) ) ) . ) )	(ROOT (S (NP (NNP Exoatmospheric) (NNP Kill) (NNPS Vehicles) (NN orbiting) (NNP Earth)) (VP (MD would) (VP (VB be) (VP (VBN programmed) (S (VP (TO to) (VP (VB collide) (PP (IN with) (NP (NNS warheads))))))))) (. .)))	(ROOT (S (NP (NNP Exoatmospheric) (NNP Kill) (NNPS Vehicles)) (VP (MD would) (VP (VB be) (ADJP (RB very) (JJ expensive) (CC and) (JJ hard) (S (VP (TO to) (VP (VB make))))))) (. .)))	Exoatmospheric Kill Vehicles orbiting Earth would be programmed to collide with warheads.	Exoatmospheric Kill Vehicles would be very expensive and hard to make.	neutral	neutral
51848	99188	99188c	fiction	( ( ( A horse ) ( nickered ( from ( the corrals ) ) ) ) ( , ( ( was ( answered ( from ( the barn ) ) ) ) . ) ) )	( ( The frog ) ( ( ( ( croaked ( from ( the stream ) ) ) and ) ( was ( answered ( by ( another ( in ( the swamp ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN horse)) (VP (VBN nickered) (PP (IN from) (NP (DT the) (NNS corrals))))) (, ,) (VP (VBD was) (VP (VBN answered) (PP (IN from) (NP (DT the) (NN barn))))) (. .)))	(ROOT (S (NP (DT The) (NN frog)) (VP (VP (VBD croaked) (PP (IN from) (NP (DT the) (NN stream)))) (CC and) (VP (VBD was) (VP (VBN answered) (PP (IN by) (NP (NP (DT another)) (PP (IN in) (NP (DT the) (NN swamp)))))))) (. .)))	A horse nickered from the corrals, was answered from the barn.	The frog croaked from the stream and was answered by another in the swamp.	contradiction	contradiction
99143	22479	22479e	telephone	( but ( at ( at ( ( eighteen ( you ( know ( ( uh uh ) ( i ( i ( wanted i ) ) ) ) ) ) ) ( wanted ( her ( to ( ( go away ) ( but ( she ( ( was just ) ( too ( much ( of ( a ( home kid ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( When ( I ( was ( 18 ( I ( wanted ( her ( to ( go away ) ) ) ) ) ) ) ) )	(ROOT (FRAG (CC but) (PP (IN at) (IN at) (NP (NP (NN eighteen)) (SBAR (S (NP (PRP you)) (VP (VBP know) (NP (INTJ (UH uh) (UH uh)) (NP (FW i) (FW i) (FW wanted) (FW i)))))) (SBAR (S (VP (VBD wanted) (S (NP (PRP her)) (VP (TO to) (VP (VB go) (PRT (RP away)) (SBAR (CC but) (S (NP (PRP she)) (VP (VBD was) (ADVP (RB just)) (ADJP (RB too) (JJ much) (PP (IN of) (NP (DT a) (NN home) (NN kid)))))))))))))))))	(ROOT (SBAR (WHADVP (WRB When)) (S (NP (PRP I)) (VP (VBD was) (NP (NP (CD 18)) (SBAR (S (NP (PRP I)) (VP (VBD wanted) (S (NP (PRP her)) (VP (TO to) (VP (VB go) (PRT (RP away)))))))))))))	but at at eighteen you know uh uh i i wanted i wanted her to go away but she was just too much of a home kid	When I was 18 I wanted her to go away	entailment	entailment
111060	42838	42838n	travel	( There ( ( are ( displays ( of ( artisans ( ( creating ( ( the ( jewels look ) ) ( for ( models ( with ( an ( uncanny resemblance ) ) ) ) ) ) ) ( to ( ( ( John Lennon ) and ) ( Paul McCartney ) ) ) ) ) ) ) ) . ) )	( Artisans ( ( ( work ( for years ) ) ( to ( make ( the jewels ) ) ) ) . ) )	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (NNS displays)) (PP (IN of) (NP (NP (NNS artisans)) (VP (VBG creating) (NP (NP (DT the) (NNS jewels) (NN look)) (PP (IN for) (NP (NP (NNS models)) (PP (IN with) (NP (DT an) (JJ uncanny) (NN resemblance)))))) (PP (TO to) (NP (NP (NNP John) (NNP Lennon)) (CC and) (NP (NNP Paul) (NNP McCartney))))))))) (. .)))	(ROOT (S (NP (NNS Artisans)) (VP (VBP work) (PP (IN for) (NP (NNS years))) (S (VP (TO to) (VP (VB make) (NP (DT the) (NNS jewels)))))) (. .)))	There are displays of artisans creating the jewels look for models with an uncanny resemblance to John Lennon and Paul McCartney.	Artisans work for years to make the jewels.	neutral	neutral
387473	133094	133094c	slate	( So ( we ( all ( ( have ( benefited indirectly ) ) . ) ) ) )	( Nobody ( ( has ( ( benefited , ) ( not ( even indirectly ) ) ) ) . ) )	(ROOT (S (IN So) (NP (PRP we)) (RB all) (VP (VBP have) (VP (VBN benefited) (ADVP (RB indirectly)))) (. .)))	(ROOT (S (NP (NN Nobody)) (VP (VBZ has) (VP (VBN benefited) (, ,) (ADVP (RB not) (RB even) (RB indirectly)))) (. .)))	So we all have benefited indirectly.	Nobody has benefited, not even indirectly.	contradiction	contradiction
170902	54885	54885e	fiction	( Jon ( ( ( ( sat ( by her ) ) and ) ( ruffled ( her hair ) ) ) . ) )	( Jon ( ( was ( ( ( ( sitting next ) ( to her ) ) and ) ( ruffling ( her hair ) ) ) ) . ) )	(ROOT (S (NP (NNP Jon)) (VP (VP (VBD sat) (PP (IN by) (NP (PRP her)))) (CC and) (VP (VBN ruffled) (NP (PRP$ her) (NN hair)))) (. .)))	(ROOT (S (NP (NNP Jon)) (VP (VBD was) (VP (VP (VBG sitting) (ADVP (JJ next)) (PP (TO to) (NP (PRP her)))) (CC and) (VP (VBG ruffling) (NP (PRP$ her) (NN hair))))) (. .)))	Jon sat by her and ruffled her hair.	Jon was sitting next to her and ruffling her hair. 	entailment	entailment
173306	127564	127564n	fiction	( ( ( ( He ( was unshaven ) ) and ) ( ( his eyes ) ( were cold ) ) ) . )	( He ( ( had ( ( a scar ) ( ( running ( from ( ( the corner ) ( of ( his eye ) ) ) ) ) ( down ( to ( ( the tip ) ( of ( his nose ) ) ) ) ) ) ) ) . ) )	(ROOT (S (S (NP (PRP He)) (VP (VBD was) (VP (VBN unshaven)))) (CC and) (S (NP (PRP$ his) (NNS eyes)) (VP (VBD were) (ADJP (JJ cold)))) (. .)))	(ROOT (S (NP (PRP He)) (VP (VBD had) (NP (NP (DT a) (NN scar)) (VP (VBG running) (PP (IN from) (NP (NP (DT the) (NN corner)) (PP (IN of) (NP (PRP$ his) (NN eye))))) (ADVP (RB down) (PP (TO to) (NP (NP (DT the) (NN tip)) (PP (IN of) (NP (PRP$ his) (NN nose))))))))) (. .)))	He was unshaven and his eyes were cold.	He had a scar running from the corner of his eye down to the tip of his nose. 	neutral	neutral
122608	13651	13651n	fiction	( ( ( How much ) ( ( ( do you ) know ) ? ) ) ( he ( ( shot out ) . ) ) )	( He ( ( ( ( yelled ( at them ) ) and ) ( asked ( ( how much ) ( they ( know ( about ( the incident ) ) ) ) ) ) ) . ) )	(ROOT (S (SBARQ (WHADJP (WRB How) (JJ much)) (SQ (VBP do) (NP (PRP you)) (VP (VB know))) (. ?)) (NP (PRP he)) (VP (VBD shot) (PRT (RP out))) (. .)))	(ROOT (S (NP (PRP He)) (VP (VP (VBD yelled) (PP (IN at) (NP (PRP them)))) (CC and) (VP (VBD asked) (SBAR (WHADJP (WRB how) (JJ much)) (S (NP (PRP they)) (VP (VBP know) (PP (IN about) (NP (DT the) (NN incident)))))))) (. .)))	How much do you know? he shot out.	He yelled at them and asked how much they know about the incident.	neutral	neutral
276671	60929	60929e	government	( ( when ( GAO ( has ( information ( which ( could ( inform ( ( ( ( the ( legislative debate ) ) ( on ( the ( Senate ( or ( House ( floor -RRB- ) ) ) ) ) ) ) or ) ( other ( institutional interests ) ) ) ) ) ) ) ) ) ) . )	( ( Legislative debates ) ( ( can ( be ( informed ( by GAO ) ) ) ) . ) )	(ROOT (FRAG (SBAR (WHADVP (WRB when)) (S (NP (NNP GAO)) (VP (VBZ has) (NP (NP (NN information)) (SBAR (WHNP (WDT which)) (S (VP (MD could) (VP (VB inform) (NP (NP (NP (DT the) (JJ legislative) (NN debate)) (PP (IN on) (NP (DT the) (NNP Senate) (CC or) (NNP House) (NN floor) (-RRB- -RRB-)))) (CC or) (NP (JJ other) (JJ institutional) (NNS interests))))))))))) (. .)))	(ROOT (S (NP (JJ Legislative) (NNS debates)) (VP (MD can) (VP (VB be) (VP (VBN informed) (PP (IN by) (NP (NNP GAO)))))) (. .)))	when GAO has information which could inform the legislative debate on the Senate or House floor) or other institutional interests.	Legislative debates can be informed by GAO.	entailment	entailment
