inspiration and 	1
barely makes sense , with its unbelievable naïveté and arbitrary flashbacks . 	0
what elevates the movie above the run-of-the-mill singles blender 	1
the nation 	1
offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar . 	0
an intimate contemplation of two marvelously 	1
is essentially an extended soap opera 	0
lack-of-attention 	0
a grating , 	0
a cheap scam put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life . 	0
