bad direction 	0
huge heart 	1
bad company . 	0
adorably ditsy but 	1
i mind ugly 	0
ability to take what is essentially a contained family conflict and put it into a much larger historical context 	1
entirely memorable 	1
naturally funny 	1
a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 1933 	1
zero thrills , too many flashbacks and a choppy ending make for a bad film 	0
alfred hitchcock 's 	1
structured and 	1
the story is predictable , the jokes are typical sandler fare , 	0
immensely appealing 	1
you feel good , you feel sad 	1
thought-provoking and 	1
designed equilibrium becomes a concept doofus 	0
nair 's attention to detail 	1
sickly entertainment at best and mind-destroying cinematic pollution at worst 	0
arty and 	1
