inspiration and 	1
a cheap scam put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life . 	0
) do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic 	0
a well-crafted film 	1
barely makes sense , with its unbelievable naïveté and arbitrary flashbacks . 	0
takes every potential laugh and stiletto-stomps the life out of it 	0
even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash . 	0
finding the characters in slackers or their antics amusing , let alone funny 	1
lack-of-attention 	0
the nation 	1
crap 	0
is essentially an extended soap opera 	0
flamboyant style 	1
an enjoyable feel-good family comedy 	1
the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles 	1
a grating , 	0
offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar . 	0
an intimate contemplation of two marvelously 	1
what elevates the movie above the run-of-the-mill singles blender 	1
quality band 	1
