index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
345782	143773	143773c	fiction	( ( ( Do n't ) know ) ? )	( They ( ( were ( absolutely sure ) ) . ) )	(ROOT (S (VP (VB Do) (RB n't) (VP (VB know))) (. ?)))	(ROOT (S (NP (PRP They)) (VP (VBD were) (ADJP (RB absolutely) (JJ sure))) (. .)))	Don't know?	They were absolutely sure.	contradiction	contradiction
56080	70192	70192c	telephone	( so ( you ( know ( plus ( ( less bags ) ( less waste ) ) ) ) ) )	( You ( probably ( ( are ( aware ( that ( there ( will ( be ( many ( ( ( ( more bags ) and ) ( ( a ton ) more ) ) waste ) ) ) ) ) ) ) ) . ) ) )	(ROOT (SBAR (IN so) (S (NP (PRP you)) (VP (VBP know) (PP (CC plus) (NP (NP (JJR less) (NNS bags)) (PP (CC less) (NP (NN waste)))))))))	(ROOT (S (NP (PRP You)) (ADVP (RB probably)) (VP (VBP are) (ADJP (JJ aware) (SBAR (IN that) (S (NP (EX there)) (VP (MD will) (VP (VB be) (NP (JJ many) (ADJP (ADJP (RBR more) (JJ bags)) (CC and) (ADJP (NP (DT a) (NN ton)) (JJR more))) (NN waste)))))))) (. .)))	so you know plus less bags less waste	You probably are aware that there will be many more bags and a ton more waste.	contradiction	contradiction
254947	49292	49292c	travel	( ( First ( to arrive ) ) ( ( was ( ( ( the ( Tang clan ) ) , ) ( which ( established ( ( ( a number ) ( of ( ( walled villages ) ( in ( the ( New Territories ) ) ) ) ) ) ( that ( still ( exist today ) ) ) ) ) ) ) ) . ) )	( ( The clan ) ( ( ( was not ) ( known ( for building ) ) ) . ) )	(ROOT (S (NP (NP (NNP First)) (SBAR (S (VP (TO to) (VP (VB arrive)))))) (VP (VBD was) (NP (NP (DT the) (NNP Tang) (NN clan)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBD established) (NP (NP (DT a) (NN number)) (PP (IN of) (NP (NP (JJ walled) (NNS villages)) (PP (IN in) (NP (DT the) (NNP New) (NNPS Territories))))) (SBAR (WHNP (WDT that)) (S (ADVP (RB still)) (VP (VBP exist) (NP (NN today))))))))))) (. .)))	(ROOT (S (NP (DT The) (NN clan)) (VP (VBD was) (RB not) (VP (VBN known) (PP (IN for) (NP (NN building))))) (. .)))	First to arrive was the Tang clan, which established a number of walled villages in the New Territories that still exist today.	The clan was not known for building.	contradiction	contradiction
218386	21938	21938e	telephone	( ( ( Dead ( Dead Zone ) ) ( that ( 's ( one i ) ) ) ) liked )	( I ( ( enjoyed ( Dead ( Dead Zone ) ) ) . ) )	(ROOT (S (NP (NP (NNP Dead) (NNP Dead) (NNP Zone)) (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (NP (CD one) (NNS i)))))) (VP (VBD liked))))	(ROOT (S (NP (PRP I)) (VP (VBD enjoyed) (NP (NNP Dead) (NNP Dead) (NNP Zone))) (. .)))	Dead Dead Zone that's one i liked	I enjoyed Dead Dead Zone.	entailment	entailment
36389	30062	30062n	slate	( ( The master ) ( was Cole ) )	( ( ( The master ) ( of ( the house ) ) ) ( ( was ( known ( as Cole ) ) ) . ) )	(ROOT (S (NP (DT The) (NN master)) (VP (VBD was) (NP (NNP Cole)))))	(ROOT (S (NP (NP (DT The) (NN master)) (PP (IN of) (NP (DT the) (NN house)))) (VP (VBD was) (VP (VBN known) (PP (IN as) (NP (NNP Cole))))) (. .)))	The master was Cole 	The master of the house was known as Cole.	neutral	neutral
195066	21552	21552n	fiction	( How ( ( ( did he ) ( ( get ahead ) ( of us ) ) ) ? ) )	( He ( ( ( ran ahead ) ( of us ) ) . ) )	(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBD did) (NP (PRP he)) (VP (VB get) (ADVP (RB ahead)) (PP (IN of) (NP (PRP us))))) (. ?)))	(ROOT (S (NP (PRP He)) (VP (VBD ran) (ADVP (RB ahead)) (PP (IN of) (NP (PRP us)))) (. .)))	How did he get ahead of us? 	He ran ahead of us.	neutral	neutral
366617	2381	2381n	travel	( ( ( ( ( ( ( ( ( Sir ( Thomas Modyford ) ) , ) ( ( the Governor ) ( of Jamaica ) ) ) , ) ( offered ( a ( deal ( to ( pirate ( ships ( already ( well ( ( established ( in the ) ) ( if ( ( the pirates ) ( protected ( British assets ) ) ) ) ) ) ) ) ) ) ) ) ) ) , ) then ) ( they ( were ( free ( to ( ( harass ( enemy shipping ) ) ( with impunity ) ) ) ) ) ) ) . )	( Pirates ( ( ( ( ( were ( a ( great threat ) ) ) ( to Jamaica ) ) , ) ( forcing ( ( Sir ( Thomas Modyford ) ) ( to ( befriend them ) ) ) ) ) . ) )	(ROOT (S (S (NP (NP (NNP Sir) (NNP Thomas) (NNP Modyford)) (, ,) (NP (NP (DT the) (NN Governor)) (PP (IN of) (NP (NNP Jamaica)))) (, ,)) (VP (VBD offered) (NP (DT a) (NN deal) (S (VP (TO to) (VP (VB pirate) (NP (NP (NNS ships)) (VP (ADVP (RB already)) (ADVP (RB well)) (VBN established) (PP (IN in) (NP (DT the))) (SBAR (IN if) (S (NP (DT the) (NNS pirates)) (VP (VBD protected) (NP (JJ British) (NNS assets))))))))))))) (, ,) (RB then) (S (NP (PRP they)) (VP (VBD were) (ADJP (JJ free) (S (VP (TO to) (VP (VB harass) (NP (NN enemy) (NN shipping)) (PP (IN with) (NP (NN impunity))))))))) (. .)))	(ROOT (S (NP (NNS Pirates)) (VP (VBD were) (NP (DT a) (JJ great) (NN threat)) (PP (TO to) (NP (NNP Jamaica))) (, ,) (S (VP (VBG forcing) (S (NP (NNP Sir) (NNP Thomas) (NNP Modyford)) (VP (TO to) (VP (VB befriend) (NP (PRP them)))))))) (. .)))	Sir Thomas Modyford, the Governor of Jamaica, offered a deal to pirate ships already well established in the  if the pirates protected British assets, then they were free to harass enemy shipping with impunity.	Pirates were a great threat to Jamaica, forcing Sir Thomas Modyford to befriend them.	neutral	neutral
185268	26308	26308e	travel	( ( ( ( ( ( The ( neighborhood south ) ) ( of ( the Vatican ) ) ) , ) ( ( Trastevere , ) ( literally ( across ( the Tiber ) ) ) ) ) , ) ( ( ( has long ) ( been ( renowned ( as ( ( the ( ( most popular ) quarter ) ) ( of Rome ) ) ) ) ) ) . ) )	( ( The ( river Tiber ) ) ( ( is ( straddled ( by ( the ( Trastevere neighborhood ) ) ) ) ) . ) )	(ROOT (S (NP (NP (NP (DT The) (NN neighborhood) (NN south)) (PP (IN of) (NP (DT the) (NNP Vatican)))) (, ,) (NP (NP (NNP Trastevere)) (, ,) (ADVP (RB literally) (PP (IN across) (NP (DT the) (NNP Tiber))))) (, ,)) (VP (VBZ has) (ADVP (RB long)) (VP (VBN been) (VP (VBN renowned) (PP (IN as) (NP (NP (DT the) (ADJP (RBS most) (JJ popular)) (NN quarter)) (PP (IN of) (NP (NNP Rome)))))))) (. .)))	(ROOT (S (NP (DT The) (NN river) (NN Tiber)) (VP (VBZ is) (VP (VBN straddled) (PP (IN by) (NP (DT the) (NNP Trastevere) (NN neighborhood))))) (. .)))	The neighborhood south of the Vatican, Trastevere, literally across the Tiber, has long been renowned as the most popular quarter of Rome.	The river Tiber is straddled by the Trastevere neighborhood.	entailment	entailment
210705	133158	133158e	travel	( ( Pride ( of place ) ) ( ( has ( to ( go ( to ( the ( Minoan artifacts ) ) ) ) ) ) . ) )	( ( The ( Minoan artifacts ) ) ( ( have ( pride ( of place ) ) ) . ) )	(ROOT (S (NP (NP (NNP Pride)) (PP (IN of) (NP (NN place)))) (VP (VBZ has) (S (VP (TO to) (VP (VB go) (PP (TO to) (NP (DT the) (NNP Minoan) (NNS artifacts))))))) (. .)))	(ROOT (S (NP (DT The) (NNP Minoan) (NNS artifacts)) (VP (VBP have) (NP (NP (NN pride)) (PP (IN of) (NP (NN place))))) (. .)))	Pride of place has to go to the Minoan artifacts.	The Minoan artifacts have pride of place.	entailment	entailment
263831	94039	94039n	travel	( ( As ( a ( largely ( immigrant society ) ) ) ) ( , ( ( ( the State ) ( of Israel ) ) ( ( ( provides ( home ( to people ) ) ) ( from ( over ( ( 80 countries ) ( around ( the world ) ) ) ) ) ) . ) ) ) )	( This ( ( is ( because ( they ( ( ( are Jewish ) and ) ( want ( to ( go ( to ( the ( Jewish homeland ) ) ) ) ) ) ) ) ) ) . ) )	(ROOT (S (PP (IN As) (NP (DT a) (RB largely) (JJ immigrant) (NN society))) (, ,) (NP (NP (DT the) (NN State)) (PP (IN of) (NP (NNP Israel)))) (VP (VBZ provides) (ADVP (NN home) (PP (TO to) (NP (NNS people)))) (PP (IN from) (IN over) (NP (NP (CD 80) (NNS countries)) (PP (IN around) (NP (DT the) (NN world)))))) (. .)))	(ROOT (S (NP (DT This)) (VP (VBZ is) (SBAR (IN because) (S (NP (PRP they)) (VP (VP (VBP are) (ADJP (JJ Jewish))) (CC and) (VP (VBP want) (S (VP (TO to) (VP (VB go) (PP (TO to) (NP (DT the) (JJ Jewish) (NN homeland))))))))))) (. .)))	As a largely immigrant society, the State of Israel provides home to people from over 80 countries around the world.	This is because they are Jewish and want to go to the Jewish homeland.	neutral	neutral
196025	32932	32932c	fiction	( Privately ( I ( ( thought ( it ( lucky ( that ( he ( had ( ( associated ( with him ) ) ( ( some one ) ( of ( ( a ( ( more receptive ) type ) ) ( of mind ) ) ) ) ) ) ) ) ) ) ) . ) ) )	( I ( ( ( was ( outspoken ( about ( my opinions ) ) ) ) ( about him ) ) . ) )	(ROOT (S (ADVP (RB Privately)) (NP (PRP I)) (VP (VBD thought) (S (NP (PRP it)) (ADJP (JJ lucky) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD had) (VP (VBN associated) (PP (IN with) (NP (PRP him))) (NP (NP (DT some) (NN one)) (PP (IN of) (NP (NP (DT a) (ADJP (RBR more) (JJ receptive)) (NN type)) (PP (IN of) (NP (NN mind))))))))))))) (. .)))	(ROOT (S (NP (PRP I)) (VP (VBD was) (ADJP (JJ outspoken) (PP (IN about) (NP (PRP$ my) (NNS opinions)))) (PP (IN about) (NP (PRP him)))) (. .)))	Privately I thought it lucky that he had associated with him some one of a more receptive type of mind. 	I was outspoken about my opinions about him.	contradiction	contradiction
70347	86704	86704c	government	( ( Exhibit 12 ) ( ( ( presents ( ( the ( mean estimate ) ) ( of ( ( avoided ( health effects ) ) ( in ( ( 2010 and ) 2020 ) ) ) ) ) ) ( for ( ( each ( health endpoint ) ) ( included ( in ( the ( Base analysis ) ) ) ) ) ) ) . ) )	( ( Exhibit 12 ) ( ( presents ( ( the ( total cost ) ) ( of ( ( health effects ) ( in ( ( 2010 and ) 2012 ) ) ) ) ) ) . ) )	(ROOT (S (NP (NN Exhibit) (CD 12)) (VP (VBZ presents) (NP (NP (DT the) (JJ mean) (NN estimate)) (PP (IN of) (NP (NP (JJ avoided) (NN health) (NNS effects)) (PP (IN in) (NP (CD 2010) (CC and) (CD 2020)))))) (PP (IN for) (NP (NP (DT each) (NN health) (NN endpoint)) (VP (VBN included) (PP (IN in) (NP (DT the) (NNP Base) (NN analysis))))))) (. .)))	(ROOT (S (NP (NN Exhibit) (CD 12)) (VP (VBZ presents) (NP (NP (DT the) (JJ total) (NN cost)) (PP (IN of) (NP (NP (NN health) (NNS effects)) (PP (IN in) (NP (CD 2010) (CC and) (CD 2012))))))) (. .)))	Exhibit 12 presents the mean estimate of avoided health effects in 2010 and 2020 for each health endpoint included in the Base analysis.	Exhibit 12 presents the total cost of health effects in 2010 and 2012.	contradiction	contradiction
83286	45357	45357n	slate	( ( For instance ) ( , ( ( Colorado ( school administrators ) ) ( ( like ( to ( brag ( that ( ( ( their ( state 's ) ) ( average ( SAT score ) ) ) ( is ( ( the highest ) ( in ( the country ) ) ) ) ) ) ) ) ) . ) ) ) )	( Colorado ( ( has ( ( a ( great ( educational system ) ) ) ( which ( ( leads ( to ( its students ) ) ) ( ( having ( the ( highest ( SAT scores ) ) ) ) ( in ( the country ) ) ) ) ) ) ) . ) )	(ROOT (S (PP (IN For) (NP (NN instance))) (, ,) (NP (NNP Colorado) (NN school) (NNS administrators)) (VP (VBP like) (S (VP (TO to) (VP (VB brag) (SBAR (IN that) (S (NP (NP (PRP$ their) (NN state) (POS 's)) (JJ average) (NN SAT) (NN score)) (VP (VBZ is) (NP (NP (DT the) (JJS highest)) (PP (IN in) (NP (DT the) (NN country))))))))))) (. .)))	(ROOT (S (NP (NNP Colorado)) (VP (VBZ has) (NP (NP (DT a) (JJ great) (JJ educational) (NN system)) (SBAR (WHNP (WDT which)) (S (VP (VBZ leads) (PP (TO to) (NP (PRP$ its) (NNS students))) (S (VP (VBG having) (NP (DT the) (JJS highest) (NNP SAT) (NNS scores)) (PP (IN in) (NP (DT the) (NN country)))))))))) (. .)))	For instance, Colorado school administrators like to brag that their state's average SAT score is the highest in the country.	Colorado has a great educational system which leads to its students having the highest SAT scores in the country.	neutral	neutral
