immensely appealing 	1
very bad scouse accents 	0
money why this distinguished actor would stoop so low 	0
entirely memorable 	1
terrible adaptation 	0
adorably ditsy but 	1
naturally funny 	1
sickly entertainment at best and mind-destroying cinematic pollution at worst 	0
famed charisma 	1
huge heart 	1
i mind ugly 	0
ability to take what is essentially a contained family conflict and put it into a much larger historical context 	1
alfred hitchcock 's 	1
nair 's attention to detail 	1
, the rest of the cast comes across as stick figures reading lines from a teleprompter . 	0
you feel good , you feel sad 	1
a big meal of cliches that the talented cast generally chokes on . 	0
thought-provoking and 	1
arty and 	1
the story is predictable , the jokes are typical sandler fare , 	0
structured and 	1
the expressive power 	1
the subtle direction 	1
zero thrills , too many flashbacks and a choppy ending make for a bad film 	0
a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 1933 	1
a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc . 	0
i found myself strangely moved by even the corniest and most hackneyed contrivances . 	1
bad direction 	0
designed equilibrium becomes a concept doofus 	0
bad company . 	0
